schema_version	path	sha256	query_set	query_id	page	match_count_on_page	excerpt
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	csr-address-meaning	109	2	RISC-V 特权架构文档中定义的标准寄存器外，还增加了一些厂 商自定义寄存器，需要使用 csr 指令进行访问。 注：此类寄存器标注为“MRW,MRO,MRW1”属性的需要系统在机器模式下才能访问。 9.5.3.1 中断系统控制寄存器（INTSYSCR）     CSR 地址：0x804 31       30     29   28       27   26   25    24         23   22     21    20      19    18      17      16                                               Reserve
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	30	1	perpheral clock enable 注：（1）CH32V203RB（CH32V20x_D8）产品外接晶体或时钟（HSE）为 32M，使用外置晶体时无需负 载电容已内置。 （2）上图 3-4 中蓝色虚线框出来的部分仅适用于批号倒数第五位大于 0 的 CH32V203RB 芯片。 V2.5                                                                          27
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	37	1	https://wch.cn                                              注：此功能不适用于批号倒数第五位等于 0 的                                              CH32V20x_D6 芯片。                                              外部高速晶体旁路控制位：                                              0：不旁路高速外部
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	38	2	PLLCLK=240MHz ， 仅 适 用 于 CH32V20x_D8W/                                    CH32F20x_D8W 以及 CH32V20x_D8 批号倒数第五位大于   [23:22] USBPRE[1:0]         RW                                                   00b                                    0 的）。                                    注：CH32V20x_D8W
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	80	1	-2    固定          Ecall-U            用户模式回调中断         0x00000020   9          -1    固定         BreakPoint            断点回调中断         0x00000024                                                                    0x00000028- 10-11        -      -             -                    保留
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	81	1	Ecall-U               用户模式回调中断              0x00000020   9      -1      固定           BreakPoint              断点回调中断               0x00000024 10-11    -        -               -                        保留              0x00000028- V2.5                                        78
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	83	1	固定            Ecall-U             用户模式回调中断           0x00000020   9      -1      固定           BreakPoint             断点回调中断           0x00000024                                                                       0x00000028- 10-11    -        -               -                     保留
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	85	1	Ecall-U               用户模式回调中断              0x00000020   9      -1      固定           BreakPoint              断点回调中断               0x00000024                                                                            0x00000028- 10-11    -        -               -                       保留
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	87	1	2      固定            Ecall-U            用户模式回调中断          0x00000020   9      -1      固定           BreakPoint           断点回调中断           0x00000024                                                                     0x00000028- 10-11    -        -               -                   保留
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	111	16	0                                                       1：根据中断编号*4 进行地址偏移。 9.5.4 物理内存保护单元（PMP）   为了提高系统安全，RISC-V 的架构中定义了一套物理地址访问限制，可以为区域内物理内存设置 其读、写、执行属性，区域长度最小 4 字节保护。PMP 单元在用户模式下一直生效，在机器模式下可 选生效，如果违背了当前内存限制，将会产生系统异常中断（EXC）。   PMP 单元包含 4 组 8-bit 的配置寄存器（32bit）和 4 组地址寄存器，需要
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	112	27	https://wch.cn    00b          OFF    没有区域要保护                        顶端对齐区域保护：                        pmp0cfg 下，0≤ region ＜pmpaddr0；                        pmp1cfg 下，pmpaddr0≤ region ＜pmpaddr1；    01b          TOR    pmp2cfg 下，pmpaddr1≤ region ＜pmpaddr2；                        pmp3cfg
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	113	4	描述                                  复位值   [31:0]        ADDR2[31:0]               MRW        PMP 设置地址 2 的 bit[33:2]，实际高 2 位未用。                                   0 9.5.4.5 PMP 地址 3 寄存器（PMPADDR3）     CSR 地址：0x3B3 31         30    29    28     27     26         25     24
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	118	1	Protection                                                             trigger                                                                              on/off                      diode         Write   Bit set/reset                      Input driver
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	119	1	Protection                                                          trigger                                                                         on/off               diode          Write    Bit set/ reset                 Input driver
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	120	2	TTL Schmitt                                                               trigger                                     Protection                                                                                                           diode          Write Bit
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	121	1	TTL Schmitt                                                                trigger                             Protection                                                                                                    diode            Write   Bit set/reset
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	124	1	32V203CxU6、CH32V203K8T6、 CH32V203G6U6、CH32V203F6P6 芯片；对于 CH32V20x_D8 系列芯片 CH32V203RBT6 只有 OSC_IN 和 OSC_OUT 功能脚，不支持映射。 注：批号倒数第五位小于 4 且倒数第六位等于 0 的 CH32V307R，CH32V305R，CH32V305G，CH32V305F， CH32V303C，CH32V303R，CH32F205R，CH32F203R，CH32F203C 芯片，PD0、PD1 做普通引脚时，外部中 断/事件功能没有被映射，不能用来产生外部中断/事件。 10.2.11.3 定时器复用功能重映射
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	127	1	CH32F/V20x_V30x_V31x 系列应用手册                                                           https://wch.cn 芯片批号倒数第五位等于大于 2 或批号倒数第六位不等于 0。  （2）仅 LQFP100 封装，支持该位重映射功能。                               表 10-26 USART4 复用功能重映射                    （1）        USART4_RM=00         USART4_RM=01            U
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	130	3	FSMC_NADV                         PB7                      PD2 注：（1）当 FSMC_NADV=1 时禁止 FSMC_NADV 输出。   （2）批号倒数第五位小于 2 且批号倒数第六位等于 0 的不支持该功能。                                  （1） 10.2.11.11 DVP 复用功能重映射                                  表 10-43 DVP 复用功能重映射
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	131	2	CH32F/V20x_V30x_V31x 系列应用手册                                                        https://wch.cn 注：（1）批号第五位等于 2 且倒数第六位等于 0 的才支持该功能。   （2）SPI3_NSS 不支持硬件功能。   （3）SPI3EN=1&ETHMACEN=1 时，I2S3 禁用。                                            （1） 10.2.11.14 SPI3/I2S3 复用功能重映射
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	140	1	CH32F20x_D8C 、 CH32V30x_D8 、 CH32V30x_D8C 、                                    CH32V31x_D8C 系列芯片批号倒数第五位等于大于                                    2 或批号倒数第六位不等于 0。                                    （ 2 ） 完 全 映 射 只 适 用 于 CH32V303VCT6 、                                    CH32V307VCT6 、 C
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	144	1	10     FSMC_NADV       RW   1：禁止 FSMC NADV 输出。                           0                                     注：批号倒数第五位小于 2 且批号倒数第六位                                     等于 0 的不支持该功能。        [9:7]   Reserved        RO   保留。                                          0
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	148	1	DMA1 包含 7 个通道，DMA2 包含 11 个通道，每个通道对应多个外设请求，通过设置相应外设寄存器中对应 DMA 控制位，可以独立的开 启或关闭各个外设的 DMA 功能，具体对应关系如下。 注：（1）DMA1 在使用时需注意，对于批号倒数第五位小于 3 且倒数第六位等于 0 的，DMA1 所有通道 的 DMA 访问地址不得超过 64K 边界。     例如-CH32V307VCT6 配置 RAM 为 128K，此时配置 DAM1 需注意 DMA 源地址+传输数据数目，或 DMA 目的地址+传输数据只能在 0-64K，或 64K-128K 区域，不可出现 63K-65K 类似情况。对于批号倒数第 五
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	149	7	Channel 1                       TIM4_CH1                                    Software Trigger                                     MEM2MEM bit                                                                                   Arbiter                         SPI1_RX
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	150	11	Channel 1                         SPI/I2S3_RX                                                    Software Trigger                                                     MEM2MEM bit                                                                                                    Arbiter
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	153	8	Channel 1                               TIM4_CH1                                                      Software Trigger                                                           MEM2MEM bit                               SPI1_RX                                          EN bit of channel 2
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	154	8	TIM4_CH1                                           Channel 1                           TIM5_CH2                Software Trigger                                                        MEM2MEM bit                           SPI1_RX                                     EN bit of channel 2
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	173	3	CH1         CH2      CH3              ADC1           CH3          CH2         CH1      CH0                  Trigger                                       ADC1 and ADC2 injection conversion ends 注：1.同一时刻 ADC1 和 ADC2 的转换通道不应重合。   2.同步模式下，ADC1 和 ADC2 应有相同时间长度的转换序列或两者之中较长的转换序列的时长 小于触发时间间隔，以保证每次
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	174	1	CH0                          ADC1                     CH0                  CH0                     Trigger                                                             ADC1 conversion ends                            14 ADCCLK cycles                                 28 ADCCLK cycles 注：
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	175	5	所有 ADC 的规则转换被停止，在注入转换结束后同 步恢复。             图 12-12 同步规则模式下交替触发注入通道转换                                               1st trigger          ADC1           rule        conversion                            CH0      CH1             CH2                     CH2         CH3                  CH3              CH4
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	176	1	CH0                                                        CH11    CH12                                        Trigger                                                        CH12    CH11                                                                                  CH0         CH0
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	192	1	TIMx_ETR                                                ETR                                                             Trigger                                                         Polarity selection &                ETRF              controller                                                      Edge
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	221	1	TIMx_ETR                                      ETR                                                             Trigger                                               Polarity selection &                ETRF              controller                                            Edge detector & Prescaler
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	247	1	To DAC                                                                                  Trigger                                                                                 controller
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	h417-lot-capability	319	2	、 CH32F20x_D8C 、                               CH32V30x_D8、CH32V30x_D8C、CH32V31x_D8C 系                               列芯片批号倒数第五位小于 2 且批号倒数第六                               位 为 0 的 、 CH32V20x_D8 、 CH32V20x_D8W 、                               CH32F20x_D8W 系列芯片批号倒数第五位小于 2                               的，只支持该模式仅
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	13	1	I2C2        0x1FFF F880                                                     FSMC register     0x4000 5800                         Option Bytes             0xA000 0000                                                    I2C1        0x1FFF F800
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	17	1	I2C2                                                                      FSMC register        0x4000 5800                         Option Bytes             0xA000 0000                                                      I2C1        0x1FFF F800
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	19	2	omain                                        LSE 32K crystal oscillator                     VBAT               Back-up register                                        RCC BDCR register                                        RTC     在主电源 VDD 掉电后，模拟开关切换至 VBAT，后备区域由 VBAT 引脚供电，此时 PC13～15 无法作为 GPIO，仅可使用如下功能
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	63	1	(polynomial: 0x4C11DB7)                            32-bit write                                                 Data register                                                 (CRC_DATAR) 5.1 主要特征                                            32   26   23    22   16   12   11   10   8   7   5   4   2 
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	70	4	门狗计数器自 减到 0 时，将会产生系统复位，所以超时时间为（重装载值+1）个时钟。                   图 7-1 独立看门狗的结构框图             CORE                Prescaler register   Status register     Reload register     Conctrol register                  IWDG_PSCR          IWDG_STATR           IWDG_RLDR            IWDG_CTLR
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	73	2	图 8-1 窗口看门狗结构框图                                                           Watchdog configuration register(WWDG_CFGR)                                                                -     W6 W5 W4 W3 W2 W1 W0                                    T[6:0] ＞ W[6:0] RESET
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	109	1	。                                                   0 9.5.3 专用 CSR 寄存器     RISC-V 架构中定义了一些控制和状态寄存器（Control and Status Register,CSR），用于配置 或标识或记录运行状态。CSR 寄存器属于内核内部的寄存器，使用专用的 12 位地址空间。CH32V20x、 CH32V30x 和 CH32V31x 系列芯片除了 RISC-V 特权架构文档中定义的标准寄存器外，还增加了一些厂 商自定义寄存器，需要使用 csr 指令进行访问。 注：此类寄存器标注为“MRW,MRO,MRW1”属性的需要系统
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	118	3	VDD                                        register                                                             TTL Schmitt                                                                                                          Pr
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	119	3	Read                     Input data                                          VDD                                      register                                                           TTL Schmitt                                                                                               Protection
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	120	6	VDD                                        register                                                               TTL Schmitt                                                               trigger
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	121	3	VDD                                           register                                                                TTL Schmitt                                                                trigger                             Prote
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	165	2	EOC=1                                                                                                       register (16 bits)          VSSA                                                                                                                                                     End of
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	172	4	EOC=1                                                                 （slave）              registers (16-bit)                                                                                                                                  End of injection
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	192	9	TI1FP1                                  Encoder                   Count             REP Register                                                                                                                interface
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	195	2	_progress                          read_in_progress         Read CCR1L                          Capture/compare preload register                                         R Write CCR1L                      R                                                                                    Output
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	221	7	U      Register       UI                                                                                                          Stop,clear,Up/Down
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	224	2	gress                            read_in_progress         Read CCR1L                            Capture/compare preload register                                         R Write CCR1L                       R                                                                                     Output
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	247	1	U        AutoReload                                                                                 Register     U                                                                 Stop, clear or up                                       CK_PSC                     CK_CNT
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	254	1	图 17-1 DAC 模块框图                                                                            DAC Control Register                                                                              （DAC_CTLR）                                         TSELx[2:0]                     TIM5_TRGO
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	256	1	se value                                       0 17.2.5 DAC 噪声生成器     模块内置了一个噪声生成器，是利用线性反馈移位寄存器（Linear Feedback Shift Register LFSR）产生幅度变化的伪噪声。设置 WAVE[1:0]位为‘01’选择 DAC 噪声生成功能。设置 DAC_CTLR 寄存器的 MAMPx[3:0]位来选择屏蔽部分 LFSR 的数据。     寄存器 LFSR 的预装入值为 0xAAA。按照特定算法，在每次触发事件后 3 个 PB1 时钟周期之后更 新该寄存器的值。设置 DAC_CR 寄存器的 MAMP
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	266	5	Write                                Read                                                   (CPU or DMA)         (DATA REGISTER) DATAR                 (CPU or DMA)                                                      Transmit Data Register                  Receive Data Register                      TX
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	282	8	h.cn                                     图 19-2 I2C 功能框图                                                        Data register                       Noise        Data              SDA                                     Data shift register                       filter      control
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	283	8	Tx=event (interrupt generated when ITEVFEN=1)            EVT5: SB=1, reading SR1 and then writing the address to the DR register will clear the event.            EVT6;ADDR=1,reading SR1 then reading SR2 will clear the event.            EVT8_1: TxE=1, shift register empty, data register empty, write DR regis
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	284	4	EVTx=event (interrupt generated when ITEVFEN=1)        EVT5: SB=1, reading SR1 and then writing the address to DR register will clear the event.        EVT6: ADDR=1,reading SR1 and then reading SR2 will erase this event. In 10-bit master receive mode, START=1 of CR2 should be        set after this eve
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	285	6	ated when ITEVFEN=1)         EVT1;ADDR=1,read SR1 then read SR2 will eliminate the event.         EVT3_1: TxE=1, shift register empty, data register empty, write DR.         EVT3: TxE=1,shift register is not empty,data register is empty,writing DR will clear the event.         EVT3_2: AF=1, write '0' in AF
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	298	1	AEN AEN                    Shift register        MISO                                       LSB first         SPI_STATR                      Tx buffer                         BSY     OVR MODF CRC
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	301	1	16-bit         MOSI/SD           MISO                                                 Shift register          LSB first                                                                                                                Communication
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	303	4	Channel right 此模式需要对寄存器 SPI_DATAR 进行 2 次读或写操作。在发送模式下：如果需要发送 0x8EAA33（24 位）：               First write to Data register                         Second write to Data register                      0x8EAA                                                  0x33XX
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	306	4	Channel right        在发送模式下如果要发送数据 0x3478AE，需要通过软件或 DMA 对寄存器 DATAR 进行 2 次写操作。             TEX='1 ' when the data register is written         TEX='1 ' when the data register is written                         for the first time                               for the second time                       0x
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	372	3	Valid message            Valid message            Valid message            Valid message                   received   Registered   received    Registered   received    Registered   received        Empty                     1                        2                        3                    Overflow
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	405	1	HB bus                                                                               Common                            Register                         FSMC_NOE                                                                                signals
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	437	3	control &      mode                   Control                       RMII                             status       register               MAC 802.3                            registers                                                           Checksum    PTP                     RGMII
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	439	1	D14          D1 D0                             Start OP                    Preamble of             PHY address        Register address Turn               data                             frame code                                         around            Write
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	443	1	可以对内部物理层的寄存器进 行访问以获取物理层连接状态，详见 27.1.8.5 章节。 27.1.4.4.2 内部 10/100M 物理层使用时的注意事项（ 仅适用于 CH32V317）     内部10/100M物理层由Control register（地址0x00）和Auto-Negotiation Advertisement（地 址0x04）寄存器进行配置，相关配置位已默认开启，相关寄存器请参考《CH182DS2》手册。     10/100M 以太网收发器使用 RMII 接口，MAC 和内部 PHY 接线如下图所示：                                PE7
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	450	9	https://wch.cn                          图 27-10 使用精调方式更新时间的流程                                           Addend register                                Addend update                                                  +                                         Accumulator register
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	458	1	DMA 控制器建立运转机制的步骤如下： 1） 设置发送缓冲区队列，将要发送的内容填入发送缓冲区。设置发送描述符队列，填好发送描述符     的各域各位，并将 OWN 置位，将发送描述符的管理权交付给 DMA 控制器；将描述符初始地址注册     到 DMATDLAR 寄存器中； 2） 置位 ST 位（DMAOMR:13），开启 DMA； 3） 在运行模式下，DMA 描述符会自动读取发送描述符的内容，根据其指示的地址和长度把数据推送     到发送 FIFO。结束后 DMA 会按照链式结构读取紧接着的下一个发送描述符进行下一次发送。当     DMA 控制器检测到 OWM 位未置位导致无权访
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	459	1	error? 27.1.6.4.2 接收 DMA 配置     建立 DMA 接收流转机制的步骤如下： 1） 设置发送缓冲区队列和描述符队列，设置好接收描述符的各个域各个位；将描述符初始地址注册     到 DMARDLAR 寄存器中；置位 OWN 位，将描述符使用权限交给 DMA 控制器； 2） 置位 SR 位，开始接收流程； 3） 在接收流转机制运行时，DMA 控制器获取下一个描述符，检查接收描述符配置，在 FIFO 接收到下     一帧时，对帧内容进行过滤和识别等多项检查，将帧数据转发描述符指定的缓冲区中，写描述符     状态域并获取下一
2	tmp/wch-evt/application_notes/CH32FV2x_V3xRM.PDF	6bdc58b159a95c40e815eb9973df1f7e7309b08e8018bad1991a71c792cefb95	finding	iochub-identity	509	1	32V30x_D8C、CH32V31x_D8C 批号倒数第六位不为 0 的产品。 28.4 应用 28.4.1 设备初始化和设备寄存器 28.4.1.1 OCR 寄存器     操作条件寄存器（Operation Conditions Register）存储了 SD 卡的一些其接收的供电电压的信 息和相关的状态位。相关的位定义如下表。                         表 28-14 OCR 寄存器位定义    位次         位定义                            描述    0-3        保留。     4         保留。        5
