schema_version	path	sha256	size	title	version	date	language	pages	chip_or_core	provenance	relevance	extraction_method	extraction_status	text_sha256	byte_representative	pdfinfo_status
2	tmp/wch-evt/evt/QingkeV3F_CH32X315_EVT/PUB/CH32X3x5 Evaluation Board Reference-EN.pdf	64115f9ea04b5f5cff2cc9706d5a9d8169496081cbcbfe788f70df91d739f664	2192938	CH32X3x5 Evaluation Board Reference-EN	V1.0	Wed May  6 14:37:14 2026 JST	latin-script-or-empty	11	CH32X315;CH32X315MCU;CH32X315MCU6;CH32X3x5;CH32X3x5SCH;CH448	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	6560e3320601afc77c781c097376953c066e05a8c398cd310e2b8f0c865a1ea0	tmp/wch-evt/evt/QingkeV3F_CH32X315_EVT/PUB/CH32X3x5 Evaluation Board Reference-EN.pdf	pass
2	tmp/wch-evt/evt/QingkeV3F_CH32X315_EVT/PUB/CH32X3x5SCH.pdf	b4eb523bda7884f32b7ea2bd70ce7aad69c92ce42be9d4ff8d7d91ccc31e6469	676742	New Output	not-extracted	Wed May  6 09:00:00 2026 JST	latin-script-or-empty	4	CH32X3x5SCH	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	073f34f82c6a42389033b5341a2e1af14b051f89b7541a925b7c22b80b5071ad	tmp/wch-evt/evt/QingkeV3F_CH32X315_EVT/PUB/CH32X3x5SCH.pdf	pass
2	tmp/wch-evt/evt/QingkeV3F_CH32X315_EVT/PUB/CH32X3x5∆¿π¿∞ÂÀµ√˜ È.pdf	bb45de97592f9a55b8f1ac51577734c9222560f6f1f0dfe8eeea4db2eec40b5c	2632442	CH32X3x5	V1.0	Wed May  6 14:37:58 2026 JST	mixed-or-chinese	9	CH32X315;CH32X315MCU6;CH32X3x5;CH32X3x5SCH	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	ed13ac6b40ed321dc6d6f24c29151bc0e112c872052ab600dcdd00082db52b2c	tmp/wch-evt/evt/QingkeV3F_CH32X315_EVT/PUB/CH32X3x5∆¿π¿∞ÂÀµ√˜ È.pdf	pass
2	tmp/wch-evt/evt/QingkeV3V_CH32V407_EVT/EXAM/IAP/USB_UART/CH32V4x7_IAP π”√Àµ√˜.pdf	094d0abdcf4b7a43518a9f92be48912aead9772919c46ae14dfa4b28f38aebfd	503489	CH32V4x7_IAP	V1.1	Fri Apr  3 12:36:07 2026 JST	mixed-or-chinese	5	CH32V4x7	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	df06b7ef332a6ea31a5cf763103605c77d0611998b0e5ba37d1d038c5f5856a9	tmp/wch-evt/evt/QingkeV3V_CH32V407_EVT/EXAM/IAP/USB_UART/CH32V4x7_IAP π”√Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV3V_CH32V407_EVT/PUB/CH32V4x7 Evaluation Board Reference-EN.pdf	3030dd04bac675b5fa2cbc98e07a0d67947681cfc8265ea4d7f64d20cb40e44a	2384634	CH32V4x7 Evaluation Board Reference-EN	V1.1	Fri May 22 17:56:15 2026 JST	latin-script-or-empty	11	CH32V407;CH32V407RET6;CH32V407VET6;CH32V467RET6;CH32V4x7;CH32V4x7SCH;CH32V4x7V	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	e71ff8d3636f97167e0bacb3e7a3012d5fce54dfa7b5fb3a4a0ab5b4d6362293	tmp/wch-evt/evt/QingkeV3V_CH32V407_EVT/PUB/CH32V4x7 Evaluation Board Reference-EN.pdf	pass
2	tmp/wch-evt/evt/QingkeV3V_CH32V407_EVT/PUB/CH32V4x7SCH.pdf	fe2cf67a94ff4dcdff6da63b9a925d6701f74ad401613f06db6d5a0412c6b3be	1569938	New Output	not-extracted	Tue Jun 30 09:00:00 2026 JST	latin-script-or-empty	8	CH32V4x7SCH	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	dec12f50bfeb3ca89665a08cbc44bfca62ce8e2836975a30157678e65ab869a5	tmp/wch-evt/evt/QingkeV3V_CH32V407_EVT/PUB/CH32V4x7SCH.pdf	pass
2	tmp/wch-evt/evt/QingkeV3V_CH32V407_EVT/PUB/CH32V4x7∆¿π¿∞ÂÀµ√˜ È.pdf	e083020931f004cf8d2c4e383061e9857c189ef005ad403b69cd960afc3c7e57	2284419	CH32V4x7	V1.1	Fri May 22 17:55:28 2026 JST	mixed-or-chinese	9	CH32V407;CH32V407RET6;CH32V407VET6;CH32V467RET6;CH32V4x7;CH32V4x7SCH;CH32V4x7V	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	aa30e267084ddb28cf4d0ddae942e8f8938ad8efdc7b5d5854f3af5e06843373	tmp/wch-evt/evt/QingkeV3V_CH32V407_EVT/PUB/CH32V4x7∆¿π¿∞ÂÀµ√˜ È.pdf	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/APPLICATION/USBPD/CH223 Demo∞Â π”√Àµ√˜.pdf	47421352c2eb61da3d0991358441d5dd94144a97ff3193d3ac5d83f220a511f5	782169	CH223 Demo	V1.1	Fri Oct 13 16:59:10 2023 JST	mixed-or-chinese	3	CH32V203EVT;CH32V203RBT6;CH32V20x	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	ef8fd0955e70dc6f6a0bcc3e2d905a09d45178d00e0c37fa529c0bf769eec776	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/APPLICATION/USBPD/CH223 Demo∞Â π”√Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/APPLICATION/USBPD/CH233 Demo Board Reference-EN.pdf	09fc67561c146ad650e4008dba4b0ef0a401f2806014c42602cb395799ac54cf	807769	CH233 Demo Board Reference-EN	V1.1	Wed Oct 18 16:01:29 2023 JST	latin-script-or-empty	3	CH32V203EVT;CH32V203RBT6;CH32V20x	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	a8853dddc500eac0274e128b4de14b29069b794e4b92b36d5348e271d8d71aed	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/APPLICATION/USBPD/CH233 Demo Board Reference-EN.pdf	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/MESH/«ﬂ∫„MESH APPπ‹¿Ì≈‰Õ¯”¶”√ ÷≤·.PDF	b5975bbb393e6cb539a40d184e49ed7b1275504db4346b2da313c48ab5b196f0	974522	沁恒MESH APP管理配网应用手册	V1.1	not-extracted	mixed-or-chinese	19	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	9c768f6fe3f23403af57fa63a3229d8c0b6caba0ab3f4a42b1a1744c4b21d6aa	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/MESH/«ﬂ∫„MESH APPπ‹¿Ì≈‰Õ¯”¶”√ ÷≤·.PDF	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/MESH/«ﬂ∫„µÕπ¶∫ƒ¿∂—¿MESH»Ìº˛ø™∑¢≤Œøº ÷≤·.PDF	ea4e426ded77b290fc76a91d4c50f2d462c58fd3a32409957fab2a768025da26	388909	沁恒低功耗蓝牙MESH软件开发参考手册	V1.1	not-extracted	mixed-or-chinese	42	CH58x;CH58xEVT	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	04fb3effe38e30531b4304695ae499e20685662bb7555cea95282a5290ecbf9d	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/MESH/«ﬂ∫„µÕπ¶∫ƒ¿∂—¿MESH»Ìº˛ø™∑¢≤Œøº ÷≤·.PDF	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/WCH CH32V208 ¿∂—¿ø’÷–…˝º∂£®BLE OTA£©.PDF	02489bbaf1cd268b62dd2ad11c52753cb0f4c94c457d06c8eaaf89a96abfcd08	391360	WCH CH32V208 蓝牙空中升级（BLE OTA）	not-extracted	not-extracted	mixed-or-chinese	4	CH32V208	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	6718c4568663a86fd7edd45d1a4180e94b25c549fdb71c4fb8811cc07e8f9b81	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/WCH CH32V208 ¿∂—¿ø’÷–…˝º∂£®BLE OTA£©.PDF	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/«ﬂ∫„µÕπ¶∫ƒ¿∂—¿»Ìº˛ø™∑¢≤Œøº ÷≤·.PDF	14b38c55cd737852b982e07695030f6913c3529620050bd52ba2aa18e016d9de	3219934	沁恒低功耗蓝牙软件开发参考手册v1.9	V1.9	Thu Jul 17 15:27:40 2025 JST	mixed-or-chinese	70	CH583DS1;CH58x;CH58xEVT	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	428a8524aea810252e54b78e3ecdcecdc7455d891b39db4273ece8f8ab82aee6	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/«ﬂ∫„µÕπ¶∫ƒ¿∂—¿»Ìº˛ø™∑¢≤Œøº ÷≤·.PDF	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/¿∂—¿–æ∆¨µƒµÁ¬∑º∞PCB…Ëº∆µƒ÷ÿ“™◊¢“‚ ¬œÓ.pdf	50755cdd3412262d5366aaee9f7d72489f47d07d3c2851ecd11bd3da1e1a169e	1932616	蓝牙芯片的电路及PCB设计的重要注意事项	1E	Thu May 22 12:41:17 2025 JST	mixed-or-chinese	3	CH585	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	1655afeef1c9789e350fd2d0b3b409bf3e28b17059ce29766c0a8bf7fe38ad3f	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/¿∂—¿–æ∆¨µƒµÁ¬∑º∞PCB…Ëº∆µƒ÷ÿ“™◊¢“‚ ¬œÓ.pdf	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/1_Tool_Doc/WCHNET IAP…˝º∂∑Ω∞∏ π”√ΩÃ≥Ã.PDF	bb149c4ad066fdf2a566be0d030d8125e880911a6699e79b307895ea9ec468cd	12678727	WCHNET IAP升级方案使用教程	not-extracted	not-extracted	mixed-or-chinese	4	CH32V307	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	0e5f0bf49a54704a728a9040ce6b9f3d6c0fe37261ee5abdcc0a18a537d73b57	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/1_Tool_Doc/WCHNET IAP…˝º∂∑Ω∞∏ π”√ΩÃ≥Ã.PDF	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/1_Tool_Doc/WCHNET WEB≈‰÷√Àµ√˜.PDF	52c2105f0c584f05343b179d69e63e533dd14e878d38491d3339516162bb3c68	417643	WCHNET WEB配置说明	not-extracted	not-extracted	mixed-or-chinese	3	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	1aa82740c5a988081f158ee063a0691094462854515f4c4a6ad84c2dde855475	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/1_Tool_Doc/WCHNET WEB≈‰÷√Àµ√˜.PDF	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/WCHNET Protocol Stack Library Application Note.pdf	1e1bf85517182dc3e1c8aec8389cc1eed282a1207896935d558b1867ee1da793	220647	WCHNET Protocol Stack Library Application Note	1D	Fri Oct 20 16:06:50 2023 JST	latin-script-or-empty	26	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	ef1265d69fefe8136ca7a01abe946d27d5c631b2529ece1f140192c95a01e92f	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/WCHNET Protocol Stack Library Application Note.pdf	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/WCHNET π”√Œƒµµ.pdf	09e3fa9f6069321b70d1f1c146ded8e1982b00e8caa6b9d822825e0e83d83591	237197	WCHNET	1D	Fri Oct 20 16:03:35 2023 JST	mixed-or-chinese	27	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	9bc88af2eb7039af786c63c7d2a643e6d089a7d26d35c7cb41a0cca0062109ea	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/WCHNET π”√Œƒµµ.pdf	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/IAP/USB_UART/CH32V20x_IAP π”√Àµ√˜.pdf	2c928d4b2358043b7a3c5e3bd986f92441d9f9d8efad09aad0a9234c71a44483	687367	CH32V20x_IAP	V1.1	Thu Jan  9 18:05:21 2025 JST	mixed-or-chinese	3	CH32V20x	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	4528f5ea05914ba34bcbe7e2e0b6e48a1d156b6bb0f84af212c25bcc28941eac	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/IAP/USB_UART/CH32V20x_IAP π”√Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/PUB/CH32V20x Evaluation Board Reference-EN.pdf	3452f99482c656a42432e0ec9f0e35d973da57f2c475855a0698a19dcbe6dfc0	2371061	CH32V20x Evaluation Board Reference-EN	V1.5	Sat Apr 12 16:38:57 2025 JST	latin-script-or-empty	19	CH32V203;CH32V203C;CH32V203C6T6;CH32V203C8T6;CH32V203C8U6;CH32V203EVT;CH32V203F;CH32V203F6P6;CH32V203F8P6;CH32V203G;CH32V203G6U6;CH32V203K;CH32V203K6T6;CH32V203K8T6;CH32V203RBT6;CH32V208;CH32V208EVT;CH32V208WBU6;CH32V20x;CH32V20xSCH	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	50d2706d5d7edf9c577ac75fb375e4e4accbe2b27f37bee144f97cf19c378b86	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/PUB/CH32V20x Evaluation Board Reference-EN.pdf	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/PUB/CH32V20xSCH.pdf	7e8e8b99ea7a58aad187864d0201fc40c23afb7ad07d2017463111c1717eaaec	1861235	New Output	not-extracted	Tue Nov  5 09:00:00 2024 JST	mixed-or-chinese	16	CH32V20xSCH	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	4fc10bc67b9541f1d7e617be470f8339ebe02a77ef1d5224ed89926db8ffc995	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/PUB/CH32V20xSCH.pdf	pass
2	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/PUB/CH32V20x∆¿π¿∞ÂÀµ√˜ È.pdf	889c4b22776f9760b76606ae72e4bfbb7a25bdcab778235ea1daa2b5e7a2bf56	6989572	CH32V20x	V1.5	Sat Apr 12 16:33:09 2025 JST	mixed-or-chinese	18	CH32V203;CH32V203C;CH32V203C6T6;CH32V203C8T6;CH32V203C8U6;CH32V203EVT;CH32V203F;CH32V203F6P6;CH32V203F8P6;CH32V203G;CH32V203G6U6;CH32V203K;CH32V203K6T6;CH32V203K8T6;CH32V203RBT6;CH32V208;CH32V208EVT;CH32V208WBU6;CH32V20x;CH32V20xSCH	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	8ef5c4ceca5cf39907cce83c0758d58000902513fb22894f7a644d6ac2233118	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/PUB/CH32V20x∆¿π¿∞ÂÀµ√˜ È.pdf	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/EXAM/APPLICATION/USBPD/CH223 Demo∞Â π”√Àµ√˜.pdf	47421352c2eb61da3d0991358441d5dd94144a97ff3193d3ac5d83f220a511f5	782169	CH223 Demo	V1.1	Fri Oct 13 16:59:10 2023 JST	mixed-or-chinese	3	CH32V203EVT;CH32V203RBT6;CH32V20x	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	ef8fd0955e70dc6f6a0bcc3e2d905a09d45178d00e0c37fa529c0bf769eec776	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/APPLICATION/USBPD/CH223 Demo∞Â π”√Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/EXAM/APPLICATION/USBPD/CH233 Demo Board Reference-EN.pdf	09fc67561c146ad650e4008dba4b0ef0a401f2806014c42602cb395799ac54cf	807769	CH233 Demo Board Reference-EN	V1.1	Wed Oct 18 16:01:29 2023 JST	latin-script-or-empty	3	CH32V203EVT;CH32V203RBT6;CH32V20x	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	a8853dddc500eac0274e128b4de14b29069b794e4b92b36d5348e271d8d71aed	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/APPLICATION/USBPD/CH233 Demo Board Reference-EN.pdf	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/EXAM/BLE/MESH/«ﬂ∫„MESH APPπ‹¿Ì≈‰Õ¯”¶”√ ÷≤·.PDF	b5975bbb393e6cb539a40d184e49ed7b1275504db4346b2da313c48ab5b196f0	974522	沁恒MESH APP管理配网应用手册	V1.1	not-extracted	mixed-or-chinese	19	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	9c768f6fe3f23403af57fa63a3229d8c0b6caba0ab3f4a42b1a1744c4b21d6aa	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/MESH/«ﬂ∫„MESH APPπ‹¿Ì≈‰Õ¯”¶”√ ÷≤·.PDF	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/EXAM/BLE/MESH/«ﬂ∫„µÕπ¶∫ƒ¿∂—¿MESH»Ìº˛ø™∑¢≤Œøº ÷≤·.PDF	ea4e426ded77b290fc76a91d4c50f2d462c58fd3a32409957fab2a768025da26	388909	沁恒低功耗蓝牙MESH软件开发参考手册	V1.1	not-extracted	mixed-or-chinese	42	CH58x;CH58xEVT	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	04fb3effe38e30531b4304695ae499e20685662bb7555cea95282a5290ecbf9d	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/MESH/«ﬂ∫„µÕπ¶∫ƒ¿∂—¿MESH»Ìº˛ø™∑¢≤Œøº ÷≤·.PDF	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/EXAM/BLE/WCH CH32V208 ¿∂—¿ø’÷–…˝º∂£®BLE OTA£©.PDF	02489bbaf1cd268b62dd2ad11c52753cb0f4c94c457d06c8eaaf89a96abfcd08	391360	WCH CH32V208 蓝牙空中升级（BLE OTA）	not-extracted	not-extracted	mixed-or-chinese	4	CH32V208	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	6718c4568663a86fd7edd45d1a4180e94b25c549fdb71c4fb8811cc07e8f9b81	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/WCH CH32V208 ¿∂—¿ø’÷–…˝º∂£®BLE OTA£©.PDF	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/EXAM/BLE/«ﬂ∫„µÕπ¶∫ƒ¿∂—¿»Ìº˛ø™∑¢≤Œøº ÷≤·.PDF	14b38c55cd737852b982e07695030f6913c3529620050bd52ba2aa18e016d9de	3219934	沁恒低功耗蓝牙软件开发参考手册v1.9	V1.9	Thu Jul 17 15:27:40 2025 JST	mixed-or-chinese	70	CH583DS1;CH58x;CH58xEVT	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	428a8524aea810252e54b78e3ecdcecdc7455d891b39db4273ece8f8ab82aee6	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/«ﬂ∫„µÕπ¶∫ƒ¿∂—¿»Ìº˛ø™∑¢≤Œøº ÷≤·.PDF	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/EXAM/BLE/¿∂—¿–æ∆¨µƒµÁ¬∑º∞PCB…Ëº∆µƒ÷ÿ“™◊¢“‚ ¬œÓ.pdf	50755cdd3412262d5366aaee9f7d72489f47d07d3c2851ecd11bd3da1e1a169e	1932616	蓝牙芯片的电路及PCB设计的重要注意事项	1E	Thu May 22 12:41:17 2025 JST	mixed-or-chinese	3	CH585	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	1655afeef1c9789e350fd2d0b3b409bf3e28b17059ce29766c0a8bf7fe38ad3f	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/BLE/¿∂—¿–æ∆¨µƒµÁ¬∑º∞PCB…Ëº∆µƒ÷ÿ“™◊¢“‚ ¬œÓ.pdf	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/EXAM/ETH/1_Tool_Doc/WCHNET IAP…˝º∂∑Ω∞∏ π”√ΩÃ≥Ã.PDF	bb149c4ad066fdf2a566be0d030d8125e880911a6699e79b307895ea9ec468cd	12678727	WCHNET IAP升级方案使用教程	not-extracted	not-extracted	mixed-or-chinese	4	CH32V307	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	0e5f0bf49a54704a728a9040ce6b9f3d6c0fe37261ee5abdcc0a18a537d73b57	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/1_Tool_Doc/WCHNET IAP…˝º∂∑Ω∞∏ π”√ΩÃ≥Ã.PDF	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/EXAM/ETH/1_Tool_Doc/WCHNET WEB≈‰÷√Àµ√˜.PDF	52c2105f0c584f05343b179d69e63e533dd14e878d38491d3339516162bb3c68	417643	WCHNET WEB配置说明	not-extracted	not-extracted	mixed-or-chinese	3	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	1aa82740c5a988081f158ee063a0691094462854515f4c4a6ad84c2dde855475	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/1_Tool_Doc/WCHNET WEB≈‰÷√Àµ√˜.PDF	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/EXAM/ETH/WCHNET Protocol Stack Library Application Note.pdf	1e1bf85517182dc3e1c8aec8389cc1eed282a1207896935d558b1867ee1da793	220647	WCHNET Protocol Stack Library Application Note	1D	Fri Oct 20 16:06:50 2023 JST	latin-script-or-empty	26	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	ef1265d69fefe8136ca7a01abe946d27d5c631b2529ece1f140192c95a01e92f	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/WCHNET Protocol Stack Library Application Note.pdf	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/EXAM/ETH/WCHNET π”√Œƒµµ.pdf	09e3fa9f6069321b70d1f1c146ded8e1982b00e8caa6b9d822825e0e83d83591	237197	WCHNET	1D	Fri Oct 20 16:03:35 2023 JST	mixed-or-chinese	27	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	9bc88af2eb7039af786c63c7d2a643e6d089a7d26d35c7cb41a0cca0062109ea	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/WCHNET π”√Œƒµµ.pdf	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/EXAM/IAP/USB_UART/CH32V20x_IAP π”√Àµ√˜.pdf	2c928d4b2358043b7a3c5e3bd986f92441d9f9d8efad09aad0a9234c71a44483	687367	CH32V20x_IAP	V1.1	Thu Jan  9 18:05:21 2025 JST	mixed-or-chinese	3	CH32V20x	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	4528f5ea05914ba34bcbe7e2e0b6e48a1d156b6bb0f84af212c25bcc28941eac	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/IAP/USB_UART/CH32V20x_IAP π”√Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/PUB/CH32V20x Evaluation Board Reference-EN.pdf	3452f99482c656a42432e0ec9f0e35d973da57f2c475855a0698a19dcbe6dfc0	2371061	CH32V20x Evaluation Board Reference-EN	V1.5	Sat Apr 12 16:38:57 2025 JST	latin-script-or-empty	19	CH32V203;CH32V203C;CH32V203C6T6;CH32V203C8T6;CH32V203C8U6;CH32V203EVT;CH32V203F;CH32V203F6P6;CH32V203F8P6;CH32V203G;CH32V203G6U6;CH32V203K;CH32V203K6T6;CH32V203K8T6;CH32V203RBT6;CH32V208;CH32V208EVT;CH32V208WBU6;CH32V20x;CH32V20xSCH	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	50d2706d5d7edf9c577ac75fb375e4e4accbe2b27f37bee144f97cf19c378b86	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/PUB/CH32V20x Evaluation Board Reference-EN.pdf	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/PUB/CH32V20xSCH.pdf	7e8e8b99ea7a58aad187864d0201fc40c23afb7ad07d2017463111c1717eaaec	1861235	New Output	not-extracted	Tue Nov  5 09:00:00 2024 JST	mixed-or-chinese	16	CH32V20xSCH	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	4fc10bc67b9541f1d7e617be470f8339ebe02a77ef1d5224ed89926db8ffc995	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/PUB/CH32V20xSCH.pdf	pass
2	tmp/wch-evt/evt/QingkeV4C_CH32V20x_EVT/PUB/CH32V20x∆¿π¿∞ÂÀµ√˜ È.pdf	889c4b22776f9760b76606ae72e4bfbb7a25bdcab778235ea1daa2b5e7a2bf56	6989572	CH32V20x	V1.5	Sat Apr 12 16:33:09 2025 JST	mixed-or-chinese	18	CH32V203;CH32V203C;CH32V203C6T6;CH32V203C8T6;CH32V203C8U6;CH32V203EVT;CH32V203F;CH32V203F6P6;CH32V203F8P6;CH32V203G;CH32V203G6U6;CH32V203K;CH32V203K6T6;CH32V203K8T6;CH32V203RBT6;CH32V208;CH32V208EVT;CH32V208WBU6;CH32V20x;CH32V20xSCH	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	8ef5c4ceca5cf39907cce83c0758d58000902513fb22894f7a644d6ac2233118	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/PUB/CH32V20x∆¿π¿∞ÂÀµ√˜ È.pdf	pass
